id,channel_id,datetime,subs_cnt,date,channel_name,subs_change,subs_change_pos,subs_change_neg,day_change_pos,day_change_neg
1,1,2024-12-20 15:14:06.953041,4527,2024-12-20,ANDRON ALEXANYAN,0.0,0.0,0.0,0.0,0.0
2,1,2024-12-20 22:02:10.949428,4527,2024-12-20,ANDRON ALEXANYAN,0.0,0.0,0.0,0.0,0.0
29,1,2024-12-21 02:29:49.930080,4526,2024-12-21,ANDRON ALEXANYAN,-1.0,0.0,-1.0,2.0,-1.0
56,1,2024-12-21 10:32:05.766121,4527,2024-12-21,ANDRON ALEXANYAN,1.0,1.0,0.0,2.0,-1.0
83,1,2024-12-21 18:17:10.403866,4528,2024-12-21,ANDRON ALEXANYAN,1.0,1.0,0.0,2.0,-1.0
110,1,2024-12-22 18:33:25.304988,4535,2024-12-22,ANDRON ALEXANYAN,7.0,7.0,0.0,7.0,0.0
137,1,2024-12-23 16:01:38.740539,4551,2024-12-23,ANDRON ALEXANYAN,16.0,16.0,0.0,19.0,0.0
164,1,2024-12-23 19:54:38.806582,4554,2024-12-23,ANDRON ALEXANYAN,3.0,3.0,0.0,19.0,0.0
191,1,2024-12-23 20:34:21.521107,4554,2024-12-23,ANDRON ALEXANYAN,0.0,0.0,0.0,19.0,0.0
218,1,2024-12-24 13:20:24.603457,4653,2024-12-24,ANDRON ALEXANYAN,99.0,99.0,0.0,158.0,-1.0
245,1,2024-12-24 13:58:02.373057,4659,2024-12-24,ANDRON ALEXANYAN,6.0,6.0,0.0,158.0,-1.0
272,1,2024-12-24 13:59:03.171080,4659,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
299,1,2024-12-24 14:00:02.830801,4660,2024-12-24,ANDRON ALEXANYAN,1.0,1.0,0.0,158.0,-1.0
326,1,2024-12-24 14:01:02.538515,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
353,1,2024-12-24 14:02:02.414970,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
380,1,2024-12-24 14:03:02.335420,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
407,1,2024-12-24 14:04:02.339221,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
434,1,2024-12-24 14:05:02.649966,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
461,1,2024-12-24 14:06:02.055168,4660,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
488,1,2024-12-24 15:00:02.255892,4659,2024-12-24,ANDRON ALEXANYAN,-1.0,0.0,-1.0,158.0,-1.0
515,1,2024-12-24 16:00:02.500111,4666,2024-12-24,ANDRON ALEXANYAN,7.0,7.0,0.0,158.0,-1.0
542,1,2024-12-24 16:03:02.463229,4666,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
569,1,2024-12-24 16:04:02.277074,4666,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
596,1,2024-12-24 16:22:02.528914,4673,2024-12-24,ANDRON ALEXANYAN,7.0,7.0,0.0,158.0,-1.0
623,1,2024-12-24 16:46:01.849527,4673,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
650,1,2024-12-24 16:48:01.767179,4673,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
677,1,2024-12-24 17:00:03.093584,4673,2024-12-24,ANDRON ALEXANYAN,0.0,0.0,0.0,158.0,-1.0
704,1,2024-12-24 20:00:01.999809,4711,2024-12-24,ANDRON ALEXANYAN,38.0,38.0,0.0,158.0,-1.0
731,1,2024-12-25 00:00:02.525858,4725,2024-12-25,ANDRON ALEXANYAN,14.0,14.0,0.0,80.0,0.0
758,1,2024-12-25 04:00:01.923810,4727,2024-12-25,ANDRON ALEXANYAN,2.0,2.0,0.0,80.0,0.0
785,1,2024-12-25 08:00:02.055378,4730,2024-12-25,ANDRON ALEXANYAN,3.0,3.0,0.0,80.0,0.0
812,1,2024-12-25 12:00:02.213951,4742,2024-12-25,ANDRON ALEXANYAN,12.0,12.0,0.0,80.0,0.0
839,1,2024-12-25 16:00:02.682241,4763,2024-12-25,ANDRON ALEXANYAN,21.0,21.0,0.0,80.0,0.0
866,1,2024-12-25 20:00:01.777700,4791,2024-12-25,ANDRON ALEXANYAN,28.0,28.0,0.0,80.0,0.0
893,1,2024-12-26 00:00:02.821694,4799,2024-12-26,ANDRON ALEXANYAN,8.0,8.0,0.0,20.0,0.0
920,1,2024-12-26 04:00:02.842542,4800,2024-12-26,ANDRON ALEXANYAN,1.0,1.0,0.0,20.0,0.0
947,1,2024-12-26 08:00:01.883257,4801,2024-12-26,ANDRON ALEXANYAN,1.0,1.0,0.0,20.0,0.0
974,1,2024-12-26 12:00:02.558791,4807,2024-12-26,ANDRON ALEXANYAN,6.0,6.0,0.0,20.0,0.0
1001,1,2024-12-26 16:00:01.751065,4811,2024-12-26,ANDRON ALEXANYAN,4.0,4.0,0.0,20.0,0.0
1028,1,2024-12-26 20:00:02.653332,4811,2024-12-26,ANDRON ALEXANYAN,0.0,0.0,0.0,20.0,0.0
1055,1,2024-12-27 00:00:01.950346,4813,2024-12-27,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
1082,1,2024-12-27 04:00:01.755253,4813,2024-12-27,ANDRON ALEXANYAN,0.0,0.0,0.0,23.0,0.0
1109,1,2024-12-27 08:00:01.696853,4815,2024-12-27,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
1136,1,2024-12-27 12:00:02.970880,4817,2024-12-27,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
1163,1,2024-12-27 16:00:02.198938,4830,2024-12-27,ANDRON ALEXANYAN,13.0,13.0,0.0,23.0,0.0
1190,1,2024-12-27 17:02:02.412910,4832,2024-12-27,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
1217,1,2024-12-27 17:16:01.663481,4832,2024-12-27,ANDRON ALEXANYAN,0.0,0.0,0.0,23.0,0.0
1244,1,2024-12-27 20:00:02.653188,4834,2024-12-27,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
1271,1,2024-12-28 00:00:02.694795,4838,2024-12-28,ANDRON ALEXANYAN,4.0,4.0,0.0,9.0,-2.0
1298,1,2024-12-28 04:00:02.193060,4840,2024-12-28,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,-2.0
1325,1,2024-12-28 08:00:03.050383,4841,2024-12-28,ANDRON ALEXANYAN,1.0,1.0,0.0,9.0,-2.0
1352,1,2024-12-28 12:00:02.562677,4843,2024-12-28,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,-2.0
1379,1,2024-12-28 16:00:01.797489,4841,2024-12-28,ANDRON ALEXANYAN,-2.0,0.0,-2.0,9.0,-2.0
1406,1,2024-12-28 20:00:02.410312,4841,2024-12-28,ANDRON ALEXANYAN,0.0,0.0,0.0,9.0,-2.0
1433,1,2024-12-29 00:00:02.105847,4844,2024-12-29,ANDRON ALEXANYAN,3.0,3.0,0.0,8.0,-1.0
1460,1,2024-12-29 04:00:02.061069,4847,2024-12-29,ANDRON ALEXANYAN,3.0,3.0,0.0,8.0,-1.0
1487,1,2024-12-29 08:00:02.131030,4847,2024-12-29,ANDRON ALEXANYAN,0.0,0.0,0.0,8.0,-1.0
1514,1,2024-12-29 12:00:02.057060,4848,2024-12-29,ANDRON ALEXANYAN,1.0,1.0,0.0,8.0,-1.0
1541,1,2024-12-29 16:00:01.704110,4847,2024-12-29,ANDRON ALEXANYAN,-1.0,0.0,-1.0,8.0,-1.0
1568,1,2024-12-29 20:00:01.928035,4848,2024-12-29,ANDRON ALEXANYAN,1.0,1.0,0.0,8.0,-1.0
1595,1,2024-12-30 00:00:02.062103,4850,2024-12-30,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,0.0
1622,1,2024-12-30 04:00:01.626656,4850,2024-12-30,ANDRON ALEXANYAN,0.0,0.0,0.0,9.0,0.0
1649,1,2024-12-30 08:00:02.090438,4851,2024-12-30,ANDRON ALEXANYAN,1.0,1.0,0.0,9.0,0.0
1676,1,2024-12-30 12:00:02.559834,4853,2024-12-30,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,0.0
1703,1,2024-12-30 16:00:02.200307,4855,2024-12-30,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,0.0
1730,1,2024-12-30 20:00:02.234210,4857,2024-12-30,ANDRON ALEXANYAN,2.0,2.0,0.0,9.0,0.0
1757,1,2024-12-31 00:00:01.870323,4858,2024-12-31,ANDRON ALEXANYAN,1.0,1.0,0.0,3.0,0.0
1784,1,2024-12-31 04:00:01.647090,4858,2024-12-31,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,0.0
1811,1,2024-12-31 08:00:02.403220,4858,2024-12-31,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,0.0
1838,1,2024-12-31 12:00:02.169357,4858,2024-12-31,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,0.0
1865,1,2024-12-31 16:00:02.132638,4859,2024-12-31,ANDRON ALEXANYAN,1.0,1.0,0.0,3.0,0.0
1892,1,2024-12-31 20:00:01.910779,4860,2024-12-31,ANDRON ALEXANYAN,1.0,1.0,0.0,3.0,0.0
1919,1,2025-01-01 00:00:02.882367,4862,2025-01-01,ANDRON ALEXANYAN,2.0,2.0,0.0,3.0,-1.0
1946,1,2025-01-01 04:00:02.153009,4862,2025-01-01,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,-1.0
1973,1,2025-01-01 08:00:02.197592,4862,2025-01-01,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,-1.0
2000,1,2025-01-01 12:00:02.428381,4862,2025-01-01,ANDRON ALEXANYAN,0.0,0.0,0.0,3.0,-1.0
2027,1,2025-01-01 16:00:02.356777,4863,2025-01-01,ANDRON ALEXANYAN,1.0,1.0,0.0,3.0,-1.0
2054,1,2025-01-01 20:00:02.469281,4862,2025-01-01,ANDRON ALEXANYAN,-1.0,0.0,-1.0,3.0,-1.0
2081,1,2025-01-02 00:00:02.066172,4862,2025-01-02,ANDRON ALEXANYAN,0.0,0.0,0.0,10.0,0.0
2108,1,2025-01-02 04:00:02.059788,4863,2025-01-02,ANDRON ALEXANYAN,1.0,1.0,0.0,10.0,0.0
2135,1,2025-01-02 08:00:02.401362,4863,2025-01-02,ANDRON ALEXANYAN,0.0,0.0,0.0,10.0,0.0
2162,1,2025-01-02 12:00:02.057223,4863,2025-01-02,ANDRON ALEXANYAN,0.0,0.0,0.0,10.0,0.0
2189,1,2025-01-02 16:00:01.862033,4866,2025-01-02,ANDRON ALEXANYAN,3.0,3.0,0.0,10.0,0.0
2216,1,2025-01-02 20:00:02.935552,4872,2025-01-02,ANDRON ALEXANYAN,6.0,6.0,0.0,10.0,0.0
2243,1,2025-01-03 00:00:01.942183,4876,2025-01-03,ANDRON ALEXANYAN,4.0,4.0,0.0,6.0,-3.0
2270,1,2025-01-03 04:00:01.858638,4875,2025-01-03,ANDRON ALEXANYAN,-1.0,0.0,-1.0,6.0,-3.0
2297,1,2025-01-03 08:00:02.525408,4875,2025-01-03,ANDRON ALEXANYAN,0.0,0.0,0.0,6.0,-3.0
2324,1,2025-01-03 12:00:02.187367,4874,2025-01-03,ANDRON ALEXANYAN,-1.0,0.0,-1.0,6.0,-3.0
2351,1,2025-01-03 16:00:02.738151,4876,2025-01-03,ANDRON ALEXANYAN,2.0,2.0,0.0,6.0,-3.0
2378,1,2025-01-03 20:00:02.037315,4875,2025-01-03,ANDRON ALEXANYAN,-1.0,0.0,-1.0,6.0,-3.0
2405,1,2025-01-04 00:00:01.959421,4874,2025-01-04,ANDRON ALEXANYAN,-1.0,0.0,-1.0,11.0,-2.0
2432,1,2025-01-04 04:00:01.895012,4873,2025-01-04,ANDRON ALEXANYAN,-1.0,0.0,-1.0,11.0,-2.0
2459,1,2025-01-04 08:00:02.749367,4873,2025-01-04,ANDRON ALEXANYAN,0.0,0.0,0.0,11.0,-2.0
2486,1,2025-01-04 12:00:02.099663,4878,2025-01-04,ANDRON ALEXANYAN,5.0,5.0,0.0,11.0,-2.0
2513,1,2025-01-04 16:00:02.326664,4881,2025-01-04,ANDRON ALEXANYAN,3.0,3.0,0.0,11.0,-2.0
2540,1,2025-01-04 20:00:01.721448,4884,2025-01-04,ANDRON ALEXANYAN,3.0,3.0,0.0,11.0,-2.0
2567,1,2025-01-05 00:00:02.428890,4887,2025-01-05,ANDRON ALEXANYAN,3.0,3.0,0.0,12.0,0.0
2594,1,2025-01-05 04:00:02.465718,4887,2025-01-05,ANDRON ALEXANYAN,0.0,0.0,0.0,12.0,0.0
2621,1,2025-01-05 08:00:02.482259,4889,2025-01-05,ANDRON ALEXANYAN,2.0,2.0,0.0,12.0,0.0
2648,1,2025-01-05 12:00:02.135595,4891,2025-01-05,ANDRON ALEXANYAN,2.0,2.0,0.0,12.0,0.0
2675,1,2025-01-05 16:00:02.263187,4893,2025-01-05,ANDRON ALEXANYAN,2.0,2.0,0.0,12.0,0.0
2702,1,2025-01-05 20:00:02.073123,4896,2025-01-05,ANDRON ALEXANYAN,3.0,3.0,0.0,12.0,0.0
2729,1,2025-01-06 00:00:01.731071,4910,2025-01-06,ANDRON ALEXANYAN,14.0,14.0,0.0,24.0,0.0
2756,1,2025-01-06 04:00:01.751468,4911,2025-01-06,ANDRON ALEXANYAN,1.0,1.0,0.0,24.0,0.0
2783,1,2025-01-06 08:00:01.663812,4911,2025-01-06,ANDRON ALEXANYAN,0.0,0.0,0.0,24.0,0.0
2810,1,2025-01-06 12:00:02.623087,4912,2025-01-06,ANDRON ALEXANYAN,1.0,1.0,0.0,24.0,0.0
2837,1,2025-01-06 16:00:02.763089,4916,2025-01-06,ANDRON ALEXANYAN,4.0,4.0,0.0,24.0,0.0
2864,1,2025-01-06 20:00:02.168118,4920,2025-01-06,ANDRON ALEXANYAN,4.0,4.0,0.0,24.0,0.0
2891,1,2025-01-07 00:00:02.648456,4919,2025-01-07,ANDRON ALEXANYAN,-1.0,0.0,-1.0,4.0,-2.0
2918,1,2025-01-07 04:00:02.043342,4920,2025-01-07,ANDRON ALEXANYAN,1.0,1.0,0.0,4.0,-2.0
2945,1,2025-01-07 08:00:02.541920,4920,2025-01-07,ANDRON ALEXANYAN,0.0,0.0,0.0,4.0,-2.0
2972,1,2025-01-07 12:00:02.122229,4922,2025-01-07,ANDRON ALEXANYAN,2.0,2.0,0.0,4.0,-2.0
2999,1,2025-01-07 16:00:02.427307,4921,2025-01-07,ANDRON ALEXANYAN,-1.0,0.0,-1.0,4.0,-2.0
3026,1,2025-01-07 20:00:02.783703,4922,2025-01-07,ANDRON ALEXANYAN,1.0,1.0,0.0,4.0,-2.0
3053,1,2025-01-08 00:00:02.572451,4923,2025-01-08,ANDRON ALEXANYAN,1.0,1.0,0.0,23.0,0.0
3080,1,2025-01-08 04:00:02.242034,4925,2025-01-08,ANDRON ALEXANYAN,2.0,2.0,0.0,23.0,0.0
3107,1,2025-01-08 08:00:02.552875,4925,2025-01-08,ANDRON ALEXANYAN,0.0,0.0,0.0,23.0,0.0
3134,1,2025-01-08 12:00:02.758741,4925,2025-01-08,ANDRON ALEXANYAN,0.0,0.0,0.0,23.0,0.0
3161,1,2025-01-08 16:00:02.210428,4932,2025-01-08,ANDRON ALEXANYAN,7.0,7.0,0.0,23.0,0.0
3188,1,2025-01-08 20:00:02.275897,4945,2025-01-08,ANDRON ALEXANYAN,13.0,13.0,0.0,23.0,0.0
3215,1,2025-01-09 00:00:01.802261,4951,2025-01-09,ANDRON ALEXANYAN,6.0,6.0,0.0,25.0,-1.0
3242,1,2025-01-09 04:00:01.924477,4950,2025-01-09,ANDRON ALEXANYAN,-1.0,0.0,-1.0,25.0,-1.0
3269,1,2025-01-09 08:00:02.059880,4953,2025-01-09,ANDRON ALEXANYAN,3.0,3.0,0.0,25.0,-1.0
3296,1,2025-01-09 12:00:01.955898,4956,2025-01-09,ANDRON ALEXANYAN,3.0,3.0,0.0,25.0,-1.0
3323,1,2025-01-09 16:00:01.993890,4956,2025-01-09,ANDRON ALEXANYAN,0.0,0.0,0.0,25.0,-1.0
3350,1,2025-01-09 20:00:02.632209,4969,2025-01-09,ANDRON ALEXANYAN,13.0,13.0,0.0,25.0,-1.0
3377,1,2025-01-10 00:00:02.549574,4968,2025-01-10,ANDRON ALEXANYAN,-1.0,0.0,-1.0,15.0,-3.0
3404,1,2025-01-10 04:00:01.837275,4969,2025-01-10,ANDRON ALEXANYAN,1.0,1.0,0.0,15.0,-3.0
3431,1,2025-01-10 08:00:02.421769,4969,2025-01-10,ANDRON ALEXANYAN,0.0,0.0,0.0,15.0,-3.0
3458,1,2025-01-10 12:00:01.955157,4971,2025-01-10,ANDRON ALEXANYAN,2.0,2.0,0.0,15.0,-3.0
3485,1,2025-01-10 13:28:02.667664,4969,2025-01-10,ANDRON ALEXANYAN,-2.0,0.0,-2.0,15.0,-3.0
3512,1,2025-01-10 14:14:02.063634,4971,2025-01-10,ANDRON ALEXANYAN,2.0,2.0,0.0,15.0,-3.0
3539,1,2025-01-10 14:16:02.071342,4971,2025-01-10,ANDRON ALEXANYAN,0.0,0.0,0.0,15.0,-3.0
3566,1,2025-01-10 16:00:02.576713,4980,2025-01-10,ANDRON ALEXANYAN,9.0,9.0,0.0,15.0,-3.0
3593,1,2025-01-10 20:00:02.681662,4981,2025-01-10,ANDRON ALEXANYAN,1.0,1.0,0.0,15.0,-3.0
3620,1,2025-01-11 00:00:02.055393,4982,2025-01-11,ANDRON ALEXANYAN,1.0,1.0,0.0,6.0,0.0
3647,1,2025-01-11 04:00:02.077555,4982,2025-01-11,ANDRON ALEXANYAN,0.0,0.0,0.0,6.0,0.0
3674,1,2025-01-11 08:00:02.622322,4982,2025-01-11,ANDRON ALEXANYAN,0.0,0.0,0.0,6.0,0.0
3701,1,2025-01-11 12:00:02.492878,4983,2025-01-11,ANDRON ALEXANYAN,1.0,1.0,0.0,6.0,0.0
3728,1,2025-01-11 16:00:02.366571,4987,2025-01-11,ANDRON ALEXANYAN,4.0,4.0,0.0,6.0,0.0
3,2,2024-12-20 22:02:11.977030,5814,2024-12-20,Simulative,0.0,0.0,0.0,0.0,0.0
30,2,2024-12-21 02:29:50.898482,5816,2024-12-21,Simulative,2.0,2.0,0.0,10.0,0.0
57,2,2024-12-21 10:32:07.019185,5818,2024-12-21,Simulative,2.0,2.0,0.0,10.0,0.0
84,2,2024-12-21 18:17:11.662843,5824,2024-12-21,Simulative,6.0,6.0,0.0,10.0,0.0
111,2,2024-12-22 18:33:27.017870,5836,2024-12-22,Simulative,12.0,12.0,0.0,12.0,0.0
138,2,2024-12-23 16:01:39.979549,5854,2024-12-23,Simulative,18.0,18.0,0.0,22.0,-1.0
165,2,2024-12-23 19:54:39.958944,5858,2024-12-23,Simulative,4.0,4.0,0.0,22.0,-1.0
192,2,2024-12-23 20:34:22.637301,5857,2024-12-23,Simulative,-1.0,0.0,-1.0,22.0,-1.0
219,2,2024-12-24 13:20:25.715439,5866,2024-12-24,Simulative,9.0,9.0,0.0,14.0,-1.0
246,2,2024-12-24 13:58:03.392257,5866,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
273,2,2024-12-24 13:59:04.228480,5866,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
300,2,2024-12-24 14:00:03.920419,5866,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
327,2,2024-12-24 14:01:03.774599,5867,2024-12-24,Simulative,1.0,1.0,0.0,14.0,-1.0
354,2,2024-12-24 14:02:03.495679,5867,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
381,2,2024-12-24 14:03:03.491460,5867,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
408,2,2024-12-24 14:04:03.473035,5867,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
435,2,2024-12-24 14:05:03.814202,5867,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
462,2,2024-12-24 14:06:03.274836,5867,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
489,2,2024-12-24 15:00:03.801930,5866,2024-12-24,Simulative,-1.0,0.0,-1.0,14.0,-1.0
516,2,2024-12-24 16:00:03.475556,5869,2024-12-24,Simulative,3.0,3.0,0.0,14.0,-1.0
543,2,2024-12-24 16:03:03.615761,5869,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
570,2,2024-12-24 16:04:03.333395,5869,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
597,2,2024-12-24 16:22:03.446229,5869,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
624,2,2024-12-24 16:46:03.221841,5869,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
651,2,2024-12-24 16:48:02.835360,5869,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
678,2,2024-12-24 17:00:04.328100,5870,2024-12-24,Simulative,1.0,1.0,0.0,14.0,-1.0
705,2,2024-12-24 20:00:03.450161,5870,2024-12-24,Simulative,0.0,0.0,0.0,14.0,-1.0
732,2,2024-12-25 00:00:03.737422,5869,2024-12-25,Simulative,-1.0,0.0,-1.0,2.0,-3.0
759,2,2024-12-25 04:00:02.923701,5869,2024-12-25,Simulative,0.0,0.0,0.0,2.0,-3.0
786,2,2024-12-25 08:00:03.136917,5869,2024-12-25,Simulative,0.0,0.0,0.0,2.0,-3.0
813,2,2024-12-25 12:00:03.296591,5871,2024-12-25,Simulative,2.0,2.0,0.0,2.0,-3.0
840,2,2024-12-25 16:00:04.541126,5870,2024-12-25,Simulative,-1.0,0.0,-1.0,2.0,-3.0
867,2,2024-12-25 20:00:03.085772,5869,2024-12-25,Simulative,-1.0,0.0,-1.0,2.0,-3.0
894,2,2024-12-26 00:00:04.132055,5870,2024-12-26,Simulative,1.0,1.0,0.0,1.0,-4.0
921,2,2024-12-26 04:00:03.945696,5870,2024-12-26,Simulative,0.0,0.0,0.0,1.0,-4.0
948,2,2024-12-26 08:00:02.654222,5870,2024-12-26,Simulative,0.0,0.0,0.0,1.0,-4.0
975,2,2024-12-26 12:00:03.767943,5870,2024-12-26,Simulative,0.0,0.0,0.0,1.0,-4.0
1002,2,2024-12-26 16:00:02.968396,5868,2024-12-26,Simulative,-2.0,0.0,-2.0,1.0,-4.0
1029,2,2024-12-26 20:00:04.243492,5866,2024-12-26,Simulative,-2.0,0.0,-2.0,1.0,-4.0
1056,2,2024-12-27 00:00:03.208194,5865,2024-12-27,Simulative,-1.0,0.0,-1.0,0.0,-1.0
1083,2,2024-12-27 04:00:02.951345,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1110,2,2024-12-27 08:00:02.753918,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1137,2,2024-12-27 12:00:04.624784,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1164,2,2024-12-27 16:00:03.487141,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1191,2,2024-12-27 17:02:04.121413,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1218,2,2024-12-27 17:16:03.083013,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1245,2,2024-12-27 20:00:04.305789,5865,2024-12-27,Simulative,0.0,0.0,0.0,0.0,-1.0
1272,2,2024-12-28 00:00:04.161474,5865,2024-12-28,Simulative,0.0,0.0,0.0,2.0,-6.0
1299,2,2024-12-28 04:00:03.447654,5865,2024-12-28,Simulative,0.0,0.0,0.0,2.0,-6.0
1326,2,2024-12-28 08:00:04.596127,5864,2024-12-28,Simulative,-1.0,0.0,-1.0,2.0,-6.0
1353,2,2024-12-28 12:00:04.246235,5861,2024-12-28,Simulative,-3.0,0.0,-3.0,2.0,-6.0
1380,2,2024-12-28 16:00:03.464683,5863,2024-12-28,Simulative,2.0,2.0,0.0,2.0,-6.0
1407,2,2024-12-28 20:00:04.105779,5861,2024-12-28,Simulative,-2.0,0.0,-2.0,2.0,-6.0
1434,2,2024-12-29 00:00:04.221342,5859,2024-12-29,Simulative,-2.0,0.0,-2.0,1.0,-4.0
1461,2,2024-12-29 04:00:03.305588,5859,2024-12-29,Simulative,0.0,0.0,0.0,1.0,-4.0
1488,2,2024-12-29 08:00:03.547918,5859,2024-12-29,Simulative,0.0,0.0,0.0,1.0,-4.0
1515,2,2024-12-29 12:00:03.575488,5858,2024-12-29,Simulative,-1.0,0.0,-1.0,1.0,-4.0
1542,2,2024-12-29 16:00:03.051473,5859,2024-12-29,Simulative,1.0,1.0,0.0,1.0,-4.0
1569,2,2024-12-29 20:00:03.555613,5858,2024-12-29,Simulative,-1.0,0.0,-1.0,1.0,-4.0
1596,2,2024-12-30 00:00:03.436948,5856,2024-12-30,Simulative,-2.0,0.0,-2.0,0.0,-10.0
1623,2,2024-12-30 04:00:02.836996,5854,2024-12-30,Simulative,-2.0,0.0,-2.0,0.0,-10.0
1650,2,2024-12-30 08:00:03.399963,5854,2024-12-30,Simulative,0.0,0.0,0.0,0.0,-10.0
1677,2,2024-12-30 12:00:04.470339,5851,2024-12-30,Simulative,-3.0,0.0,-3.0,0.0,-10.0
1704,2,2024-12-30 16:00:03.728307,5849,2024-12-30,Simulative,-2.0,0.0,-2.0,0.0,-10.0
1731,2,2024-12-30 20:00:04.139691,5848,2024-12-30,Simulative,-1.0,0.0,-1.0,0.0,-10.0
1758,2,2024-12-31 00:00:03.469117,5848,2024-12-31,Simulative,0.0,0.0,0.0,1.0,-3.0
1785,2,2024-12-31 04:00:02.957835,5847,2024-12-31,Simulative,-1.0,0.0,-1.0,1.0,-3.0
1812,2,2024-12-31 08:00:03.749943,5847,2024-12-31,Simulative,0.0,0.0,0.0,1.0,-3.0
1839,2,2024-12-31 12:00:03.765622,5847,2024-12-31,Simulative,0.0,0.0,0.0,1.0,-3.0
1866,2,2024-12-31 16:00:03.970658,5845,2024-12-31,Simulative,-2.0,0.0,-2.0,1.0,-3.0
1893,2,2024-12-31 20:00:03.462116,5846,2024-12-31,Simulative,1.0,1.0,0.0,1.0,-3.0
1920,2,2025-01-01 00:00:04.924677,5845,2025-01-01,Simulative,-1.0,0.0,-1.0,0.0,-3.0
1947,2,2025-01-01 04:00:03.471282,5845,2025-01-01,Simulative,0.0,0.0,0.0,0.0,-3.0
1974,2,2025-01-01 08:00:03.890244,5845,2025-01-01,Simulative,0.0,0.0,0.0,0.0,-3.0
2001,2,2025-01-01 12:00:03.945838,5845,2025-01-01,Simulative,0.0,0.0,0.0,0.0,-3.0
2028,2,2025-01-01 16:00:03.668947,5843,2025-01-01,Simulative,-2.0,0.0,-2.0,0.0,-3.0
2055,2,2025-01-01 20:00:04.118027,5843,2025-01-01,Simulative,0.0,0.0,0.0,0.0,-3.0
2082,2,2025-01-02 00:00:03.632199,5841,2025-01-02,Simulative,-2.0,0.0,-2.0,2.0,-6.0
2109,2,2025-01-02 04:00:03.485297,5839,2025-01-02,Simulative,-2.0,0.0,-2.0,2.0,-6.0
2136,2,2025-01-02 08:00:03.669291,5839,2025-01-02,Simulative,0.0,0.0,0.0,2.0,-6.0
2163,2,2025-01-02 12:00:03.752070,5837,2025-01-02,Simulative,-2.0,0.0,-2.0,2.0,-6.0
2190,2,2025-01-02 16:00:03.405158,5839,2025-01-02,Simulative,2.0,2.0,0.0,2.0,-6.0
2217,2,2025-01-02 20:00:04.524603,5839,2025-01-02,Simulative,0.0,0.0,0.0,2.0,-6.0
